,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8938,c57db8a9-e126-49f8-9cdf-664559a0ab12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi cuma umtuk memperkaya yg bikin aplikasi ini aja..apa2 bayar,1,0,10.4.0,2018-12-20 14:53:36,,,10.4.0
8939,be5118a6-8ebf-47c9-bd53-db9e0fbf5e8b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa tab feeds tiba2 gk ada?,1,0,11.26.0,2021-01-09 08:12:11,,,11.26.0
8940,1022b8d8-e19b-474e-ad4f-4f099034b53f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kok jd bayar skrg,payah aplikasi ini",1,0,10.16.0,2019-06-17 20:18:19,,,10.16.0
8941,0dbffa29-e01e-4722-839e-f5846890c68c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalau ngerasa muka pas2an yaudah sabar. Gausah salahin aplikasinya deh,5,0,,2020-12-12 12:55:34,,,
8942,5d57021a-698b-4878-a698-aa19fb17d966,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa aku baru instal tapi lansung ada tulisan, akun kamu telah di bokir",1,1,12.1.2,2021-02-17 15:48:31,,,12.1.2
8943,22cbefa1-5e10-4897-9889-6d34c386e1df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terimakasih tinder dan terimakasih Allah SWT. Sudah dipermudah untuk mendapatkan jodoh.,5,1,11.7.0,2020-03-30 03:52:01,,,11.7.0
8944,e353cf94-b6dc-422a-b8e1-33ec0af21f70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enak dipakai..akan lebih baik kalau full free 😊😊,4,0,10.4.1,2019-01-11 00:28:31,,,10.4.1
8945,36fc02fa-b867-46c3-9ced-4b667ee1934d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tolol udah masage sama jodohnya tiba"" hilang gila ndk tu,,",1,0,15.4.0,2024-03-29 05:45:20,,,15.4.0
8946,95a39110-1de5-44a4-8cb3-bdc978eeaa26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masa tiba tiba gabisa login trs ada di suruh verifikasi ""bahwa anda manusia"" lah di pikir gw apa? Dajjal? Jan ngandi ngadi deh. Perasaan juga gapernah chat/pasang foto aneh2. Apk gajelas. Ngacoo mending jangan download drpd nyesel",1,250,11.30.1,2021-01-17 19:38:22,,,11.30.1
8947,7089e658-baa1-4d3d-ab2c-32dabedfd6cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk ribet masuk aja harus verifikasi mecahkan teka teki kocak,1,0,,2024-06-07 01:01:56,,,
8948,b18116eb-e0ec-4c40-96c8-fd5c02e39604,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk ...anjing kagak jelas ...semua bayar dasar apk nyari duitttt....yg dowbload nyesal,1,0,,2020-10-24 03:30:55,,,
8949,f71e9c35-1ea0-4bfa-b038-7e6ce1066936,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya selalu gagal dalam pembelian tinder gold,1,0,10.13.3,2019-05-04 05:51:46,,,10.13.3
8950,f7ea6600-3430-4508-9f66-243f43157ed8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget aplikasinya aku jadi kenal orang banyak banget....,5,1,,2020-08-26 01:13:42,,,
8951,5c4cebf3-1b79-4137-aa25-e6a6da471ae2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah bayar buat bulanan eh baru seminggu aja tinderku udah balik normal,1,0,14.3.1,2023-03-14 04:29:08,,,14.3.1
8952,ca8f19dc-49de-40de-b953-14c37fdf0765,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa tbtba aku saya hilang d history chat otg lain Dan gaada satupun chat yg masuk Aneeeh,1,0,11.21.0,2020-08-12 22:13:11,,,11.21.0
8953,c362e1fc-269e-4fd3-87af-95793077f484,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aneh aplikasinya ga seru ga asyik,3,5,9.11.2,2018-10-02 16:37:33,,,9.11.2
8954,77c7dcd9-8574-4ce5-a206-e0526707f832,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aneh bntr2 ga bs login masa berhari2,1,0,,2020-08-06 13:24:56,,,
8955,251da74c-38c9-40b8-bf9a-b18f57c81b06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harus bgt langganan cuma liat like sama chat😂 gak serulah,2,0,,2023-12-30 15:16:11,,,
8956,a0adec00-3572-4ec9-ad76-14e4798cd4bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenal orang di tinder malah ketipu terus, ga lagi deh download",1,0,,2023-10-20 02:43:49,,,
8957,10d99566-04a0-4b5c-87cf-bf9e37e2f297,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sayang, harus banyak modal ...",4,1,13.21.1,2022-11-28 10:26:32,,,13.21.1
8958,ac671ec9-babf-4ebd-a40e-2f35554bd87e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mahal...kurang fitur2 gratisnya.,1,0,13.22.0,2022-12-15 02:56:21,,,13.22.0
8959,c9cdc72e-683f-4bec-a0bc-23589a510b85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nyesel aplikasi jauh lebih buruk tidak salah apA2 akun d blokir,1,0,,2021-10-04 06:39:09,,,
8960,41ba5228-3131-4fb4-bb8a-34a0c49a2b61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berguna walau skrg selalu error,5,1,10.14.0,2019-05-06 15:08:14,,,10.14.0
8961,292c4e90-f076-46ec-bbde-4b181541322b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bosenin bgt, selama maen tinder gapernah ada yang match sama saya",2,0,,2018-10-20 17:06:34,,,
8962,084eaf19-7269-4380-9ad0-248f80356147,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih tinder, karenamu aku mendapatkan dambaan hati yg terbaik dari yg terdahulu, mari gunakan tinder temukan jodohmu 😁😁😁",5,4,12.10.0,2021-06-20 12:22:12,,,12.10.0
8963,5f379791-ae7d-4b6e-b776-813f77efe807,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tinder tidak seperti dulu, sekarang susah cari ceweknya",1,0,,2022-04-24 18:18:06,,,
8964,5ed95c64-c2c9-4e7e-ad9f-11eadc3651ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa mau keluar dari aplikasi ini gak bisa hapus bio?,5,0,14.19.0,2023-10-11 03:53:07,,,14.19.0
8965,f1b012a1-1395-4351-b24d-71e2ef13dbf9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sdh ga pernah pake aplikasi ini,tapi kok masih sedot pulsa ya?",1,0,,2020-06-16 08:51:18,,,
8966,2a74e1b7-57cb-4186-9333-f3925641056c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Akun tiba tiba diblokir padahal belum di pakai,1,0,11.25.0,2020-10-13 12:34:13,,,11.25.0
8967,f8c8023a-1071-4d56-99d3-0db59eae4793,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu mencari pilihan yang tepat,4,1,12.9.0,2021-06-14 06:59:06,,,12.9.0
8968,8b3aca25-78ae-4688-a669-e217aa994e04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semua match saya tiba"" hilang gatau apa yg terjadi :(",1,0,,2020-03-09 18:19:20,,,
8969,5906f3c6-db95-41a4-87bd-55a1fd752604,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kaya penting aja, mau liat yg suka mesti bayar",2,0,11.14.0,2020-05-07 00:18:18,,,11.14.0
8970,85e95ed4-3c17-4d9a-99ad-af8ee88dc9bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek bgt. Udh like tapi ttp muncul fotonya.,1,0,15.1.0,2024-02-21 06:52:21,,,15.1.0
8971,30dad336-ac56-4efc-b44a-716cce26e021,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Abis updet jadi lemot kok jadi parah si,1,12,11.15.0,2020-06-01 06:33:50,,,11.15.0
8972,8ae3857b-835e-4a3a-95dc-cd1a68216674,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tai... cewe BO atau pelacur ga diblokir... akun saya diblokir tidak jelas alasan nya... goblok admin nya..,1,0,,2020-04-15 00:56:44,,,
8973,9e2926e3-e2bc-405b-bbdc-938da8ec025c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gmn ya cranya cri tmn yg kita knal padahal udh cari namany kok gak ketemu..pdahal setau akau namany itu,1,0,,2021-09-12 05:24:18,,,
8974,0928d73a-4324-4ab8-9df0-48963bcd3683,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap rekomendasi buat yang mau nyari jodoh ya gaizzz,5,0,13.6.1,2022-05-27 08:33:47,,,13.6.1
8975,89d1af80-b125-42dd-b86d-1696fae790c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Permudah pembayaran premium nya,4,0,12.0.1,2021-03-13 23:10:02,,,12.0.1
8976,075b7a9e-3ccc-4ab5-92f1-b7cfdd90ae6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Padahal Umur Gue Sekarang Sudah 18 Tahun Kenapa Setiap Gue Login , Ada Tulisan ""Umur Kamu Di Batasi"" Apa Umur 18 Tuh Masih Anak Kecil ^ Kan Kagakk",1,0,,2020-03-05 12:45:24,,,
8977,423e06a3-1210-4360-b6d3-9105ef8e0bf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Halo tinder, aplikasi mu busuk amat !!!! Kaga bisa di buka, kocak.",1,0,14.10.0,2023-06-09 22:59:45,,,14.10.0
8978,9c4e41f1-bb46-46b4-8675-d33477496348,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Maksudnya apaan mencekal akun saya? Udah langganan gold terus dicekal?! Woy,1,0,13.23.0,2022-12-20 12:49:34,,,13.23.0
8979,c586cb9a-a432-4fcd-af67-316096efd9d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap gue dapat banyak kenalan cwek 15 lumayan la buat cari temanan,5,1,,2019-12-08 01:31:56,,,
8980,edc991c4-638b-4a0b-ba6d-4db8a7b7150b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bisa bantu untuk pulihan akun yg terhapus tidak..,2,0,,2020-12-17 07:23:16,,,
8981,3a0c1ddd-953f-46d5-aa7d-776d1284fa88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sya tidak bsa masuk ke aplikasi ini,1,0,,2022-06-22 16:43:53,,,
8982,00b84a7f-ce6d-40db-a67c-fdd14aabbe28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini apk apaan banyak bgt org yg nipu, udah knl mlah meres uang gila penipuann dimana mana parah!!!!",1,0,11.25.0,2020-10-13 21:56:57,,,11.25.0
8983,293dd9e2-1fb1-4778-b587-8e6595965d57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ga menarik dan ga ngerti faedahnya apa?,1,2,11.0.1,2019-10-14 04:52:37,,,11.0.1
8984,0aa2af3e-d486-483c-80b5-4c8afd8ffaa0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dimudahkan lagi Nemu jodohnya , matchmakingnya ditingkatkan",5,1,11.30.1,2020-12-29 05:21:45,,,11.30.1
8985,76736c68-25cc-45f6-a38d-7984773cd106,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Waspada terhadap scammer di app ini. Gak punya pekerjaan tapi menipu wanita dan ujung2nya mengancam untuk dapet uang. Lapor aza ke TNI,1,0,,2023-02-03 23:46:14,,,
8986,cf4b85f5-97df-4b1a-8152-a2799506f38f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dipaksa secara halus buat beli tinder gold, istimewa",1,0,10.6.0,2020-05-02 12:24:59,,,10.6.0
8987,a4a83649-1b5c-455c-87fc-f83049ec30b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi gblok g ada pelanggaran tiba2 kena baned baru juga bikin kntoll,1,0,13.4.0,2022-03-23 12:46:52,,,13.4.0
8988,0f5d9876-4672-4d29-878d-92546e3db78f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tolol suka ada bug,1,0,11.23.0,2020-09-15 09:01:18,,,11.23.0
8989,fe35f74f-d3b0-4d07-9dac-375871ce4d99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik untuk mencari teman hidup.disini tempatnya...,5,0,,2019-01-13 07:52:29,,,
8990,40eee30a-076e-48e1-9edc-d4d3a633e84f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kayaknya harus berbayar biar bisa match!,1,1,12.14.0,2021-08-08 11:54:29,,,12.14.0
8991,7bea8020-3160-40f6-bd5e-623563ee56ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hei tolong revisi aplikasi anda ,biar ga jadi makin sampah",1,0,11.30.1,2022-03-19 18:11:03,,,11.30.1
8992,db2186e6-99b8-4d3c-9e1b-3d1c8e73e10b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi lumayan buat nambahan penonton story wa,3,0,,2020-11-08 14:28:07,,,
8993,6523e15e-db54-49eb-bb34-d0f4cdb922dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok semua bayar ya. jadi tidak enak mainnya,1,0,,2019-07-15 17:20:09,,,
8994,0ab4f101-b005-4459-9995-34a2689599af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu dalam mencari teman,5,1,14.1.0,2023-02-08 17:43:57,,,14.1.0
8995,316f77ec-1bc4-41a7-a966-8a11de36efab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi cacat, busuk, dan sejenisnya",1,0,11.24.0,2020-09-25 08:21:17,,,11.24.0
8996,980b22a3-afd8-4c60-9936-f267dd91c5f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali apk nya... Makanya saya kasi 1 ⭐ Hahhahaha,1,0,14.16.0,2023-08-31 03:52:21,,,14.16.0
8997,dc71d0e3-b9d1-4400-8079-27065280d8dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makasih byk...aplikasix👍 aku mendapat byk teman baru.kalian harus download jg😍,5,2,12.22.1,2021-12-09 15:12:19,,,12.22.1
8998,71103b46-f01b-47d1-8ba6-26cb2c065a1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Applikasi sialan, masa harus bayar... Rakus duit lo pada goblok, dr google juga lo da dapat bayaran, anjing",1,3,11.26.0,2020-10-08 16:02:26,,,11.26.0
8999,c3b2fa32-e0cd-4f54-8489-e9688decc2f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alpikasi gax guna ini mah banyqk cerira udah lelet lgi banyak persaratan nyesal aku dowlod alpikasi babi,1,0,,2021-06-17 14:27:32,,,
9000,225fa426-9c48-48e9-913f-521c25db401f,Hairu Nisa,https://play-lh.googleusercontent.com/a/ACg8ocIzum29zDHbNFOz7I-_1FDomiBpqCy7cP48Blt3N0U1Vzky_A=mo,paandah gjls bgt lg enak enak kenalan eh akun ke blokir udah verifikasi malah di blokir akunnya,1,0,,2020-08-16 16:27:45,,,
9001,e2c71298-7df5-4d0a-99aa-a8c4ffa681f7,Muhammad ardi Ardi,https://play-lh.googleusercontent.com/a/ACg8ocJ0NX_7jdW8Vgfiys0Js3Op_PY5Jptb8EJ1d0BSbJzh03mg7w=mo,Kenapa tidak bisa masuk atau login,1,0,13.5.0,2022-04-17 06:31:44,,,13.5.0
9002,18d8080a-5fde-4d0c-90ea-f42e4a6179e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Boleh lha.. Cm langganan setiap penggunaan yg buat gk asik,5,1,10.22.0,2019-09-13 12:44:59,,,10.22.0
9003,5c8d4771-f8b6-497e-998b-493fbf4d4985,Gita Arya,https://play-lh.googleusercontent.com/a/ACg8ocL2FUl-04e8aXct8qo7k25Su7sGSRTW8lWqBgnYTn4IzAsJVg=mo,"Melalui aplikasi ini saya sudah ditipu oleh seorang perempuan yg minta kirim.uang. Diwilayah kalimantan timur, mahasiswa ..... lalu cara melaporkannya dipengaduan tinder ini bagaimana?",5,1,11.22.0,2020-10-29 16:05:20,,,11.22.0
9004,906f41d7-13b6-4eac-8b23-2269a78076e8,DWIKO SUDARMONO,https://play-lh.googleusercontent.com/a-/ALV-UjUfWDo5K08NlU7cVGrpiuy5J7z_Ro1c8oauzkYhhDvxcrF_z2M,Bagus banget aplikasi ini.. tapi aku GK tau cara bayar ny,4,0,13.18.2,2022-10-11 23:42:57,,,13.18.2
9005,2075fc84-4e4c-4ae1-8dbe-8731f6ec897f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya keluar sendiri tibatiba,1,0,9.12.0,2018-10-22 11:22:09,"We’re sorry to hear about this and understand it can make for a frustrating experience. Please try deleting and reinstalling the app if the issue continues — don’t worry, this won’t affect your matches or messages. Trust that we’re looking into this issue and thank you so much for giving us a heads up!",2018-10-23 15:08:27,9.12.0
9006,205477af-0a96-48d2-a073-c20788cf8771,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nambah temen baru cuman sayang nya knapa harus bayar,4,0,10.19.0,2019-07-26 10:36:03,,,10.19.0
9007,48fe9353-7fbf-4c95-9c0d-083894f583a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gimana sih..gw udh punya aku udh verifikasi masa minta verifiikasi lgi..ribet tai..gw uninstal,1,1,9.12.0,2018-10-21 08:22:59,,,9.12.0
9008,3bc29e21-a638-4850-aefb-9ad8c2136c89,Lina kris79,https://play-lh.googleusercontent.com/a-/ALV-UjVSbD_lHEf4jOPBL0zdvb1OBP283KGyr1GJ1gteLTpHLE4Kd5AH,Jelek karna tidak bisa melihat lawan chatting kita online / tidak,3,3,12.23.0,2022-01-07 07:38:07,,,12.23.0
9009,f781a8fd-e10f-49d4-a14c-d2695d45a644,Natasya Marissan,https://play-lh.googleusercontent.com/a/ACg8ocIOnLoKv_8P7EpRCI4r27guPhgN41XDdVGFR-eB_Rv_iVKJEFc=mo,Aplikasi Untuk Pacar&Istri Untuk Mendapatkan Pasangan/Kelamin Lain Atas Nama Kesepian/Kurang Perhatian.Tapi Asyik Juga Dapat Teman Baru Sekaligus Selingkuhan Baru 😄💦,4,0,,2021-05-13 05:52:16,,,
